comment_id,season,match_id,match_name,home_team,away_team,current_innings,innings_id,over,ball,runs,shortText,isBoundary,isWide,isNoball,batsman1_id,batsman1_name,batsman1_runs,batsman1_balls,bowler1_id,bowler1_name,bowler1_overs,bowler1_maidens,bowler1_runs,bowler1_wkts,batsman2_id,batsman2_name,batsman2_runs,batsman2_balls,bowler2_id,bowler2_name,bowler2_overs,bowler2_maidens,bowler2_runs,bowler2_wkts,wicket_id,wkt_batsman_name,wkt_bowler_name,wkt_batsman_runs,wkt_batsman_balls,wkt_text,isRetiredHurt,text,preText,postText
119010,2022.0,1304051,SRH v RR,SRH,RR,RR,1,20,1,4,"Natarajan to Hetmyer, FOUR",True,False,False,670025,Shimron Hetmyer,32,12,802575,T Natarajan,3.1,0,41,0,1079434,Riyan Parag,11,7,326016.0,Bhuvneshwar Kumar,4.0,0.0,29.0,1.0,,,,,,,False,"Hetmyer pre-meditates, shuffles across off, anticipating the yorker from Natarajan. He goes low and scoops this full ball on middle over short fine leg",,
210,2022.0,1304051,SRH v RR,SRH,RR,SRH,2,1,1,0,"Boult to Williamson, no run",False,False,False,277906,Kane Williamson,0,1,277912,Trent Boult,0.1,0,0,0,1070183,Abhishek Sharma,0,0,,,,,,,,,,,,,False,"length ball on off and coming into him. Williamson offers almost no shot, hurried and with no foot movement. Ball hits him on his back leg, but probably too high. They did appeal, but Boult himself said its too high","<p>Hello, folks - it's a massive chase coming up, but Sunrisers have the muscle to do so. Only problem is standing their way are atleast four bowlers who are international quality. Abhishek Sharma and Kane Williamson walk out, which is a bit surprising since Rahul Tripathi was mentioned as opener in the official line-up provided. Trent Boult has the new ball. Since IPL 2020, nobody has taken more powerplay wickets than him. <b>If you're in the USA, you can <a href=""https://www.espn.com/watch/player/_/eventCalendarId/100086723/country/us/redirected/true#bucketId=23396"">watch the game live</a> on ESPN+.</b></p>",
220,2022.0,1304051,SRH v RR,SRH,RR,SRH,2,1,2,0,"Boult to Williamson, no run",False,False,False,277906,Kane Williamson,0,2,277912,Trent Boult,0.2,0,0,0,1070183,Abhishek Sharma,0,0,,,,,,,,,,,,,False,fuller ball on off. This one angles across a bit and Williamson goes poking at it expecting it would come back. Past the edge.,,
230,2022.0,1304051,SRH v RR,SRH,RR,SRH,2,1,3,2,"Boult to Williamson, 2 runs",False,False,False,277906,Kane Williamson,2,3,277912,Trent Boult,0.3,0,2,0,1070183,Abhishek Sharma,0,0,,,,,,,,,,,,,False,"off the mark, with Boult missing his line a bit. Length on leg, and clipped to square leg for a couple",<p>Two masterful deliveries from Boult.</p>,
240,2022.0,1304051,SRH v RR,SRH,RR,SRH,2,1,4,0,"Boult to Williamson, no run",False,False,False,277906,Kane Williamson,2,4,277912,Trent Boult,0.4,0,2,0,1070183,Abhishek Sharma,0,0,,,,,,,,,,,,,False,"another one that angles across. Williamson keeps the bat close to his pad, prepared for the ball coming in but knowing he's safe it it goes away from him. Again through to Samson",,
250,2022.0,1304051,SRH v RR,SRH,RR,SRH,2,1,5,0,"Boult to Williamson, no run",False,False,False,277906,Kane Williamson,2,5,277912,Trent Boult,0.5,0,2,0,1070183,Abhishek Sharma,0,0,,,,,,,,,,,,,False,"overpitched on off, and he presses forward to block to cover",,
260,2022.0,1304051,SRH v RR,SRH,RR,SRH,2,1,6,0,"Boult to Williamson, no run",False,False,False,277906,Kane Williamson,2,6,277912,Trent Boult,1.0,0,2,0,1070183,Abhishek Sharma,0,0,,,,,,,,,,,,,False,that's the over. A terrific one barring that one ball which pitched outside leg. Length ball on off and angling across to the wicketkeeper,,
21010,2022.0,1304051,SRH v RR,SRH,RR,SRH,2,2,1,0,"Prasidh Krishna to Abhishek Sharma, no run",False,False,False,1070183,Abhishek Sharma,0,1,917159,Prasidh Krishna,0.1,0,0,0,277906,Kane Williamson,2,6,277912.0,Trent Boult,1.0,0.0,2.0,0.0,,,,,,,False,"full outside off and Sharma drives, albeit with little footwork. Hit to Jaiswal at cover",<p>Here's Krishna.</p>,
21020,2022.0,1304051,SRH v RR,SRH,RR,SRH,2,2,2,0,"Prasidh Krishna to Abhishek Sharma, no run",False,False,False,1070183,Abhishek Sharma,0,2,917159,Prasidh Krishna,0.2,0,0,0,277906,Kane Williamson,2,6,277912.0,Trent Boult,1.0,0.0,2.0,0.0,,,,,,,False,"back of a length outside off and angling even further away. Sharma chooses to cut, but the ball is a tad too far away from his reach. Through to Samson, even though the umpire says not wide. Probably the right call",,
21030,2022.0,1304051,SRH v RR,SRH,RR,SRH,2,2,3,1,"Prasidh Krishna to Abhishek Sharma, 1 run",False,False,False,1070183,Abhishek Sharma,1,3,917159,Prasidh Krishna,0.3,0,1,0,277906,Kane Williamson,2,6,277912.0,Trent Boult,1.0,0.0,2.0,0.0,,,,,,,False,"back of a length on leg. Angled into his chest, and he wants to fend it, but it hits the shoulder of the bat and rolls away to third man","<p>Atif Syed: ""Williamson is there to counter Boult and early swings from new ball RR bowlers. They know if they can hold early wickets they have firepower to chase this down. ""</p>",
21040,2022.0,1304051,SRH v RR,SRH,RR,SRH,2,2,4,0,"Prasidh Krishna to Williamson, OUT",False,False,False,277906,Kane Williamson,2,7,917159,Prasidh Krishna,0.4,0,1,1,1070183,Abhishek Sharma,1,3,277912.0,Trent Boult,1.0,0.0,2.0,0.0,277906.0,Kane Williamson,Prasidh Krishna,2.0,7.0,KS Williamson c Padikkal b Prasidh Krishna 2 (11m 7b 0x4 0x6) SR: 28.57,False,"<B>dropped? No, taken by first slip!</b> Williamson stands his ground though. What will the TV umpire say? This was a length ball on off that he tried to fend, but it took the outside edge. Samson dived to his right, got a glove, but the ball popped out. Padikkal at first slip dived forward, and appeared to take a catch, but looks like he has grabbed it even though the ball was awfully close to grazing the grass. If you asked me - and I must say I am not an umpire at any level - that looked like it bounced before Padikkal took it. But the TV umpires are trained to judge calls like these, and has probably made the right call even though the eye can play some tricks sometimes",,
21050,2022.0,1304051,SRH v RR,SRH,RR,SRH,2,2,5,0,"Prasidh Krishna to Tripathi, no run",False,False,False,446763,Rahul Tripathi,0,1,917159,Prasidh Krishna,0.5,0,1,1,1070183,Abhishek Sharma,1,3,277912.0,Trent Boult,1.0,0.0,2.0,0.0,,,,,,,False,fended towards the off side,,
21060,2022.0,1304051,SRH v RR,SRH,RR,SRH,2,2,6,0,"Prasidh Krishna to Tripathi, no run",False,False,False,446763,Rahul Tripathi,0,2,917159,Prasidh Krishna,1.0,0,1,1,1070183,Abhishek Sharma,1,3,277912.0,Trent Boult,1.0,0.0,2.0,0.0,,,,,,,False,back of a length on middle. Tripathi came down the track but had to get his head away from the line since PK went short,,
22010,2022.0,1304051,SRH v RR,SRH,RR,SRH,2,3,1,0,"Boult to Abhishek Sharma, no run",False,False,False,1070183,Abhishek Sharma,1,4,277912,Trent Boult,1.1,0,2,0,446763,Rahul Tripathi,0,2,917159.0,Prasidh Krishna,1.0,0.0,1.0,1.0,,,,,,,False,"full ball, moving away from the left-hander. Wants to drive, but past the edge","<p>Dimkesh: ""A drop, I personally believe. To me it looked like the ball touched Paddikal's index finger and the ground at the same time."" -- That looked awfully close to being given ""NOT OUT"", I thought. But I think the TV umpires are trained to judge calls like these, and are aware of tricks that a camera frame may play. Nonetheless, a debate point, and rightfully so.</p>",
22020,2022.0,1304051,SRH v RR,SRH,RR,SRH,2,3,2,0,"Boult to Abhishek Sharma, no run",False,False,False,1070183,Abhishek Sharma,1,5,277912,Trent Boult,1.2,0,2,0,446763,Rahul Tripathi,0,2,917159.0,Prasidh Krishna,1.0,0.0,1.0,1.0,,,,,,,False,full on off. Bit of movement away. Shuffles to the off side and fends,,
22030,2022.0,1304051,SRH v RR,SRH,RR,SRH,2,3,3,0,"Boult to Abhishek Sharma, no run",False,False,False,1070183,Abhishek Sharma,1,6,277912,Trent Boult,1.3,0,2,0,446763,Rahul Tripathi,0,2,917159.0,Prasidh Krishna,1.0,0.0,1.0,1.0,,,,,,,False,"full on middle, and he plays it back towards Boult",,
22040,2022.0,1304051,SRH v RR,SRH,RR,SRH,2,3,4,0,"Boult to Abhishek Sharma, no run",False,False,False,1070183,Abhishek Sharma,1,7,277912,Trent Boult,1.4,0,2,0,446763,Rahul Tripathi,0,2,917159.0,Prasidh Krishna,1.0,0.0,1.0,1.0,,,,,,,False,"good length ball, fourth-stump line. Bit of away movement as Sharma tries to poke at it. Beaten by the pace, and past the edge",,
22050,2022.0,1304051,SRH v RR,SRH,RR,SRH,2,3,5,4,"Boult to Abhishek Sharma, 4 leg byes",False,False,False,1070183,Abhishek Sharma,1,8,277912,Trent Boult,1.5,0,2,0,446763,Rahul Tripathi,0,2,917159.0,Prasidh Krishna,1.0,0.0,1.0,1.0,,,,,,,False,"full on middle and leg. Sharma wants to flick, but it hits his thigh and goes down the leg side for four. Samson did dive but couldn't get a hand to it",,
22060,2022.0,1304051,SRH v RR,SRH,RR,SRH,2,3,6,0,"Boult to Abhishek Sharma, no run",False,False,False,1070183,Abhishek Sharma,1,9,277912,Trent Boult,2.0,1,2,0,446763,Rahul Tripathi,0,2,917159.0,Prasidh Krishna,1.0,0.0,1.0,1.0,,,,,,,False,"that cuts through Sharma as he looks to play a mish-mash of a cut and punch. But Boult's length ball outside off jags in, and goes between the bat-body gap. <B>A maiden over</b> for Boult despite the four legbyes",,"<p>Benazir: ""Decision should be reviewed by three people. One umpire can get confused or make a mistake, but a vote from the three will unlikely be a mistake or reduce it significantly. ICC can use the 4th umpire and someone else for that matter to cut cost.""</p>"
23010,2022.0,1304051,SRH v RR,SRH,RR,SRH,2,4,1,0,"Prasidh Krishna to Tripathi, OUT",False,False,False,446763,Rahul Tripathi,0,3,917159,Prasidh Krishna,1.1,0,1,2,1070183,Abhishek Sharma,1,9,277912.0,Trent Boult,2.0,1.0,2.0,0.0,446763.0,Rahul Tripathi,Prasidh Krishna,0.0,3.0,RA Tripathi c &dagger;Samson b Prasidh Krishna 0 (8m 3b 0x4 0x6) SR: 0.00,False,"<B>former KKR bowler gets former KKR batter!</b> Short of a length outside off. Hits the seam and moves away slightly. Tripathi wants to cut, but its got some extra bounce, and that's edged to Samson.",,
23020,2022.0,1304051,SRH v RR,SRH,RR,SRH,2,4,2,0,"Prasidh Krishna to Pooran, no run",False,False,False,604302,Nicholas Pooran,0,1,917159,Prasidh Krishna,1.2,0,1,2,1070183,Abhishek Sharma,1,9,277912.0,Trent Boult,2.0,1.0,2.0,0.0,,,,,,,False,good length ball angling across. Throws his bat to try and cut but the ball goes under the blade to Samson,<p>Here's Nicholas Pooran.</p>,"<p>Meanwhile in news for Indian fans, teenage archer Neeraj Chauhan qualified for the Asian Games ahead of a few big stars. During the lockdown, he had to sell vegetables with his father to support his family. <a href=""https://www.espn.in/olympics/story/_/id/33621000/teenage-archer-neeraj-fight-odds-selling-vegetables-sealing-asian-games-spot"" target=""_blank""> This is his story </a> about how he kept his dreams alive against all odds.</p>"
23030,2022.0,1304051,SRH v RR,SRH,RR,SRH,2,4,3,0,"Prasidh Krishna to Pooran, no run",False,False,False,604302,Nicholas Pooran,0,2,917159,Prasidh Krishna,1.3,0,1,2,1070183,Abhishek Sharma,1,9,277912.0,Trent Boult,2.0,1.0,2.0,0.0,,,,,,,False,"fuller ball, on off. Pooran offers a compact defensive shot off the front foot","<p>Manojkumar : ""Hit the deck prasidh. Hit the deck. Fly to Australia with india t20 squad. ""</p>",
23040,2022.0,1304051,SRH v RR,SRH,RR,SRH,2,4,4,0,"Prasidh Krishna to Pooran, no run",False,False,False,604302,Nicholas Pooran,0,3,917159,Prasidh Krishna,1.4,0,1,2,1070183,Abhishek Sharma,1,9,277912.0,Trent Boult,2.0,1.0,2.0,0.0,,,,,,,False,"good length outside off. Bit of movement away as Pooran wants to cut again. Like the ball two deliveries ago, he plays and misses","<p>Vikas: ""KW is unlucky, to me it clearly bounced, even if it was close, tv umpire must have checked more angles with zoomed in camera""</p>","<p>Asif: ""I thought the umpire made the decision fairly quick. There are times when umpires takes even longer time to check for a boundary. That too, of a wicket of Williamson's caliber. ""</p>"
23050,2022.0,1304051,SRH v RR,SRH,RR,SRH,2,4,5,0,"Prasidh Krishna to Pooran, no run",False,False,False,604302,Nicholas Pooran,0,4,917159,Prasidh Krishna,1.5,0,1,2,1070183,Abhishek Sharma,1,9,277912.0,Trent Boult,2.0,1.0,2.0,0.0,,,,,,,False,fullish outside off. Angling across and he shoulders his arms,,
23060,2022.0,1304051,SRH v RR,SRH,RR,SRH,2,4,6,0,"Prasidh Krishna to Pooran, no run",False,False,False,604302,Nicholas Pooran,0,5,917159,Prasidh Krishna,2.0,1,1,2,1070183,Abhishek Sharma,1,9,277912.0,Trent Boult,2.0,1.0,2.0,0.0,,,,,,,False,"<B>maiden over to follow up a maiden over</b>. Full outside off. Pooran gets forward to drive, but hits the inside half of the bat and rolls away to the on side",,
24010,2022.0,1304051,SRH v RR,SRH,RR,SRH,2,5,1,1,"Boult to Abhishek Sharma, 1 run",False,False,False,1070183,Abhishek Sharma,2,10,277912,Trent Boult,2.1,1,3,0,604302,Nicholas Pooran,0,5,917159.0,Prasidh Krishna,2.0,1.0,1.0,2.0,,,,,,,False,"fullish on off. Stays on the back foot, closes the bat's face, and works it to square leg",,
24020,2022.0,1304051,SRH v RR,SRH,RR,SRH,2,5,2,0,"Boult to Pooran, no run",False,False,False,604302,Nicholas Pooran,0,6,277912,Trent Boult,2.2,1,3,0,1070183,Abhishek Sharma,2,10,917159.0,Prasidh Krishna,2.0,1.0,1.0,2.0,,,,,,,False,"full, fifth stump line. In the slot for him to try and slog, but he can't connect. Past the edge to Samson",<p>won't be surprised if Ashwin is introduced soon with two left-handers now in the middle.</p>,"<p>Rohan: ""4 overs 7 runs 2 wickets. Is there even a contest now?"" -- After a certain Rahul Tewatia's heroics in 2020, I truly believe anything is possible</p>"
24030,2022.0,1304051,SRH v RR,SRH,RR,SRH,2,5,3,0,"Boult to Pooran, no run",False,False,False,604302,Nicholas Pooran,0,7,277912,Trent Boult,2.3,1,3,0,1070183,Abhishek Sharma,2,10,917159.0,Prasidh Krishna,2.0,1.0,1.0,2.0,,,,,,,False,"full outside off stump. Another swipe to the leg side from Pooran, who has now faced six balls without scoring a run. Has missed connecting the ball on four of those occasions. Through to the keeper",,
24050,2022.0,1304051,SRH v RR,SRH,RR,SRH,2,5,4,0,"Boult to Pooran, no run",False,False,False,604302,Nicholas Pooran,0,8,277912,Trent Boult,2.4,1,4,0,1070183,Abhishek Sharma,2,10,917159.0,Prasidh Krishna,2.0,1.0,1.0,2.0,,,,,,,False,"another swing and a miss. Length ball around off stump, Pooran looks to pull in front of square, but again no connection",,
24040,2022.0,1304051,SRH v RR,SRH,RR,SRH,2,5,4,1,"Boult to Pooran, 1 wide",False,True,False,604302,Nicholas Pooran,0,7,277912,Trent Boult,2.3,1,4,0,1070183,Abhishek Sharma,2,10,917159.0,Prasidh Krishna,2.0,1.0,1.0,2.0,,,,,,,False,"good length on middle, and angling down the leg side as he misses the attempted pull/leg-side swipe",,
24060,2022.0,1304051,SRH v RR,SRH,RR,SRH,2,5,5,0,"Boult to Pooran, OUT",False,False,False,604302,Nicholas Pooran,0,9,277912,Trent Boult,2.5,1,4,1,1070183,Abhishek Sharma,2,10,917159.0,Prasidh Krishna,2.0,1.0,1.0,2.0,604302.0,Nicholas Pooran,Trent Boult,0.0,9.0,N Pooran lbw b Boult 0 (8m 9b 0x4 0x6) SR: 0.00,False,"<B>that's plumb</b> and Pooran's horror stay ends. Full on leg stump, and moving into middle stump. Pooran tries to have another crack at it by trying to play across the line. Misses, hits the front leg, and that is definitely crashing into middle or leg.",,
24070,2022.0,1304051,SRH v RR,SRH,RR,SRH,2,5,6,4,"Boult to Markram, FOUR",True,False,False,600498,Aiden Markram,4,1,277912,Trent Boult,3.0,1,8,1,1070183,Abhishek Sharma,2,10,917159.0,Prasidh Krishna,2.0,1.0,1.0,2.0,,,,,,,False,full on off stump. Wants to play straight but it flies off the bat's inside half and rolls away to deep backward square for four,,
25010,2022.0,1304051,SRH v RR,SRH,RR,SRH,2,6,1,0,"Prasidh Krishna to Abhishek Sharma, no run",False,False,False,1070183,Abhishek Sharma,2,11,917159,Prasidh Krishna,2.1,1,1,2,600498,Aiden Markram,4,1,277912.0,Trent Boult,3.0,1.0,8.0,1.0,,,,,,,False,hits the thigh pad en route to the keeper. Back of a length delivery that's going down the leg side,,
25020,2022.0,1304051,SRH v RR,SRH,RR,SRH,2,6,2,0,"Prasidh Krishna to Abhishek Sharma, no run",False,False,False,1070183,Abhishek Sharma,2,12,917159,Prasidh Krishna,2.2,1,1,2,600498,Aiden Markram,4,1,277912.0,Trent Boult,3.0,1.0,8.0,1.0,,,,,,,False,length ball outside off and shoulders his arms,,
25030,2022.0,1304051,SRH v RR,SRH,RR,SRH,2,6,3,0,"Prasidh Krishna to Abhishek Sharma, no run",False,False,False,1070183,Abhishek Sharma,2,13,917159,Prasidh Krishna,2.3,1,1,2,600498,Aiden Markram,4,1,277912.0,Trent Boult,3.0,1.0,8.0,1.0,,,,,,,False,full on off. Presses forward and fends it back,,
25040,2022.0,1304051,SRH v RR,SRH,RR,SRH,2,6,4,0,"Prasidh Krishna to Abhishek Sharma, no run",False,False,False,1070183,Abhishek Sharma,2,14,917159,Prasidh Krishna,2.4,1,1,2,600498,Aiden Markram,4,1,277912.0,Trent Boult,3.0,1.0,8.0,1.0,,,,,,,False,"back of a length on off and angling across. Sharma looks to pull, but he can't connect",,
25050,2022.0,1304051,SRH v RR,SRH,RR,SRH,2,6,5,1,"Prasidh Krishna to Abhishek Sharma, 1 run",False,False,False,1070183,Abhishek Sharma,3,15,917159,Prasidh Krishna,2.5,1,2,2,600498,Aiden Markram,4,1,277912.0,Trent Boult,3.0,1.0,8.0,1.0,,,,,,,False,good length on middle. Opens the bat's face and dabs a late cut of sorts to short third man for a quick run,,
25060,2022.0,1304051,SRH v RR,SRH,RR,SRH,2,6,6,0,"Prasidh Krishna to Markram, no run",False,False,False,600498,Aiden Markram,4,2,917159,Prasidh Krishna,3.0,1,2,2,1070183,Abhishek Sharma,3,15,277912.0,Trent Boult,3.0,1.0,8.0,1.0,,,,,,,False,"good length ball on a fourth-stump line. Markram is in two minds, whether to leave or poke. Eventually offers no shot, and through to the keeper. <B>14/3 after the powerplay</b>",,
26010,2022.0,1304051,SRH v RR,SRH,RR,SRH,2,7,1,1,"Coulter-Nile to Abhishek Sharma, 1 run",False,False,False,1070183,Abhishek Sharma,4,16,261354,Nathan Coulter-Nile,0.1,0,1,0,600498,Aiden Markram,4,2,917159.0,Prasidh Krishna,3.0,1.0,2.0,2.0,,,,,,,False,"good length on middle and leg as Coulter-Nile delivers his first ball. Tapped to midwicket's left, and they pinch one as Hetmyer looks to intercept",,
26020,2022.0,1304051,SRH v RR,SRH,RR,SRH,2,7,2,0,"Coulter-Nile to Markram, no run",False,False,False,600498,Aiden Markram,4,3,261354,Nathan Coulter-Nile,0.2,0,1,0,1070183,Abhishek Sharma,4,16,917159.0,Prasidh Krishna,3.0,1.0,2.0,2.0,,,,,,,False,,<p><B>Stat alert:</b> 14 runs is the joint lowest score by a team in the IPL. Here's a quiz question - do you know which game it's a tie with?</p>,
26030,2022.0,1304051,SRH v RR,SRH,RR,SRH,2,7,3,0,"Coulter-Nile to Markram, no run",False,False,False,600498,Aiden Markram,4,4,261354,Nathan Coulter-Nile,0.3,0,1,0,1070183,Abhishek Sharma,4,16,917159.0,Prasidh Krishna,3.0,1.0,2.0,2.0,,,,,,,False,mistimed drive off the front foot to the off side,,
26050,2022.0,1304051,SRH v RR,SRH,RR,SRH,2,7,4,0,"Coulter-Nile to Markram, no run",False,False,False,600498,Aiden Markram,4,5,261354,Nathan Coulter-Nile,0.4,0,2,0,1070183,Abhishek Sharma,4,16,917159.0,Prasidh Krishna,3.0,1.0,2.0,2.0,,,,,,,False,full just outside off. Bit of movement into Markram as he creams a drive to mid off,,
26040,2022.0,1304051,SRH v RR,SRH,RR,SRH,2,7,4,1,"Coulter-Nile to Markram, 1 wide",False,True,False,600498,Aiden Markram,4,4,261354,Nathan Coulter-Nile,0.3,0,2,0,1070183,Abhishek Sharma,4,16,917159.0,Prasidh Krishna,3.0,1.0,2.0,2.0,,,,,,,False,"full on middle, and going down the leg side. But Samson dives to his left and grabs it before it can go for any extra",,
26060,2022.0,1304051,SRH v RR,SRH,RR,SRH,2,7,5,4,"Coulter-Nile to Markram, FOUR",True,False,False,600498,Aiden Markram,8,6,261354,Nathan Coulter-Nile,0.5,0,6,0,1070183,Abhishek Sharma,4,16,917159.0,Prasidh Krishna,3.0,1.0,2.0,2.0,,,,,,,False,<B>finally a convincing four from a Sunrisers batter</b> as Markram drags a pull from outside off over the fielder at midwicket,,
